,True_Label,LSTM_5,LSTM_20,LSTM_60,LSTM_120,VIT_5,VIT_20,VIT_60,VIT_120
143,0,0.597202,0.5943322,0.58857334,0.5963301,0.09869386,0.10478856,0.100128576,0.082437135
144,0,0.5881665,0.5920534,0.5888804,0.59637314,0.306425,0.10697137,0.10386341,0.08506577
145,0,0.58655185,0.59130746,0.58926886,0.5964182,0.08890577,0.5277159,0.10465794,0.08843217
146,0,0.5884749,0.59170926,0.58973426,0.5964902,0.11679829,0.11252403,0.10444543,0.087564945
147,0,0.5784574,0.5931369,0.59030753,0.5966063,0.1693334,0.15020546,0.10297225,0.08954532
148,0,0.57593423,0.5964934,0.591213,0.5967229,0.11106087,0.12284728,0.100300916,0.08869296
149,0,0.5972063,0.59908193,0.59240466,0.5968378,0.09839267,0.1266634,0.0999647,0.08381868
150,1,0.67347807,0.60110873,0.5947546,0.597011,0.10396494,0.10300377,0.09597461,0.084123805
151,1,0.7189407,0.602916,0.60006595,0.5971443,0.09745362,0.123742014,0.10542047,0.09154539
152,1,0.70263636,0.60555345,0.60529315,0.5972541,0.114600465,0.10725404,0.104839005,0.08318032
153,1,0.60837835,0.607978,0.60812205,0.59726256,0.3664264,0.10779035,0.09985105,0.08529138
154,0,0.57686883,0.61002195,0.62215966,0.5974205,0.112687245,0.11157731,0.104804195,0.08441898
155,0,0.55659264,0.6125968,0.62585485,0.59758025,0.11526578,0.12222644,0.11374364,0.08929247
156,0,0.5921092,0.6134573,0.6270983,0.5976881,0.14269724,0.1199242,0.10047969,0.08207177
157,0,0.61886716,0.6138491,0.6269712,0.5977813,0.50829613,0.1252308,0.10483813,0.08091319
158,1,0.63765794,0.61284214,0.62638503,0.59790576,0.12492426,0.69230026,0.09939727,0.08744729
159,1,0.6646878,0.6116895,0.6255684,0.59803206,0.13668077,0.15892743,0.09805682,0.08425765
160,1,0.7066741,0.6102145,0.6252948,0.5981674,0.6882693,0.12331801,0.10083277,0.08514702
161,1,0.7464209,0.60810274,0.6253789,0.5982722,0.14035426,0.12447699,0.09309388,0.08721143
162,1,0.7810751,0.60630244,0.6268863,0.59836805,0.10811329,0.118596725,0.10989311,0.09002422
163,1,0.7407588,0.60491955,0.6273314,0.59845597,0.09650303,0.19058852,0.0957155,0.08427951
164,1,0.6685134,0.6025945,0.6281146,0.5985143,0.14012069,0.14254616,0.34860948,0.089399114
165,0,0.6268446,0.59909016,0.62802976,0.5985472,0.12271332,0.11985346,0.102701,0.08342768
166,0,0.61011654,0.59600735,0.628085,0.5986177,0.25802156,0.16435437,0.10037073,0.0883138
167,0,0.5964715,0.5925192,0.6274863,0.59864753,0.10176451,0.110199474,0.0959795,0.08362832
168,0,0.58718216,0.5899917,0.62613964,0.59865916,0.17102897,0.18098816,0.097972296,0.08470283
169,1,0.57493067,0.58779746,0.62223047,0.59856606,0.12175633,0.13926107,0.093313,0.08544916
170,1,0.574252,0.58779746,0.5995437,0.59846956,0.10543393,0.104889065,0.09442935,0.0893995
171,0,0.57569516,0.5872327,0.5949434,0.5983689,0.09611887,0.13963951,0.09889709,0.082121864
172,1,0.57824516,0.5875815,0.59256566,0.5982801,0.10554848,0.11884534,0.1116628,0.08720764
173,1,0.5807942,0.586746,0.5899928,0.5982446,0.1024854,0.1348828,0.094421215,0.08567413
174,1,0.57923484,0.58599,0.5877915,0.5982245,0.10141365,0.107216105,0.097461574,0.078608096
175,1,0.57619905,0.58432806,0.58611655,0.59819144,0.088111795,0.13140468,0.094705105,0.08593129
176,1,0.5742772,0.5831065,0.5849706,0.5981846,0.10137342,0.12078056,0.09316368,0.083953716
177,0,0.5751461,0.5818409,0.5844271,0.598204,0.08206714,0.102379665,0.09978335,0.087692276
178,0,0.5809854,0.5831643,0.58396804,0.59823835,0.11209789,0.120049395,0.11211599,0.08207715
179,0,0.585826,0.5865748,0.583729,0.5982241,0.09398009,0.11762088,0.10597866,0.0845057
180,0,0.5885469,0.59136987,0.58351135,0.59821707,0.13071726,0.1261879,0.117184706,0.084238544
181,0,0.5881922,0.594689,0.5834255,0.5982164,0.10410485,0.13896342,0.1020869,0.08853248
182,1,0.58695346,0.59696984,0.5834535,0.5982168,0.12137946,0.1362755,0.10597288,0.091802135
183,1,0.589443,0.59964323,0.58347565,0.5982329,0.12118542,0.11448792,0.106916405,0.09190898
184,0,0.5911644,0.602108,0.58352834,0.5982316,0.2773284,0.14840817,0.10704179,0.086765684
185,0,0.5875732,0.6023387,0.5836731,0.5981933,0.15792833,0.112112716,0.11245591,0.086708464
186,0,0.5820501,0.60089844,0.5838452,0.59815353,0.10109383,0.12925126,0.10404025,0.087927304
187,0,0.5804533,0.5992166,0.58404905,0.59815663,0.1589133,0.11777264,0.10252433,0.086890586
188,1,0.5807704,0.59784454,0.5843137,0.5982197,0.10190905,0.11888083,0.103672564,0.0857173
189,1,0.57895344,0.5987384,0.58458316,0.5983163,0.091671914,0.11067513,0.10316828,0.088188626
190,1,0.577243,0.6008016,0.58477443,0.5984094,0.10706327,0.6988445,0.1046571,0.089290135
191,1,0.58534265,0.60111606,0.5849705,0.5984932,0.118668124,0.18055749,0.1161241,0.08526365
192,1,0.610275,0.600903,0.5852444,0.5985693,0.1936915,0.12226039,0.10970647,0.08747298
193,1,0.6312865,0.6023644,0.58545345,0.59867376,0.1297437,0.12515701,0.104571454,0.084567286
194,1,0.6282471,0.60388064,0.5856472,0.5987764,0.10842571,0.10927469,0.10613543,0.08364089
195,1,0.61310184,0.6044687,0.5857219,0.59884524,0.10682215,0.25997776,0.09846837,0.08862564
196,1,0.60558015,0.6035377,0.58590466,0.5988636,0.12902485,0.12864564,0.10838739,0.0805721
197,1,0.60050786,0.6021637,0.5861387,0.59888333,0.110580824,0.12666443,0.109496675,0.08584687
198,0,0.5992568,0.6017409,0.5864646,0.59888524,0.14962386,0.12300176,0.0988337,0.0866479
199,1,0.59755296,0.6004833,0.58733344,0.5988801,0.11347064,0.1260649,0.09820507,0.0857658
200,0,0.59679145,0.59948033,0.58950496,0.59885466,0.12022266,0.12538496,0.10280919,0.08759274
201,1,0.59814024,0.59988886,0.59680456,0.59880537,0.114353664,0.2294921,0.09719077,0.087410234
202,1,0.6009414,0.6029462,0.62244016,0.59871125,0.10144716,0.15364565,0.10196724,0.09152616
203,1,0.60630876,0.60627455,0.6274169,0.5986488,0.09784047,0.11489475,0.09831203,0.09021385
204,0,0.6054313,0.6092468,0.6287335,0.59860915,0.101674736,0.12797959,0.09178743,0.08095648
205,1,0.6028074,0.61008275,0.62912333,0.5986023,0.100504115,0.121126935,0.09452181,0.08773183
206,1,0.5995039,0.6119185,0.62878263,0.59858364,0.85480124,0.20022896,0.1095727,0.08169637
207,0,0.59467864,0.6137224,0.6283302,0.5985368,0.107176386,0.12219138,0.105490215,0.08542477
208,0,0.5917649,0.61567724,0.6273365,0.5983658,0.11327672,0.1067296,0.095084965,0.08677379
209,0,0.5906351,0.6184515,0.62594694,0.5982489,0.12669025,0.11540555,0.09473468,0.08979624
210,1,0.5910826,0.62055314,0.62319267,0.5981677,0.11964315,0.13712683,0.10590008,0.08841355
211,1,0.59244925,0.6213576,0.61127496,0.5981359,0.103725724,0.11282445,0.099708706,0.08678541
212,0,0.5923001,0.62116104,0.5966069,0.59817684,0.115077116,0.14222404,0.09806958,0.08370424
213,0,0.59559923,0.6207961,0.5929291,0.59814245,0.082557425,0.13161379,0.10135181,0.08681523
214,0,0.5937383,0.6193983,0.5910925,0.59812456,0.10549507,0.107357256,0.1037708,0.088320896
215,0,0.5892223,0.6173947,0.59055525,0.5981017,0.10991548,0.46732047,0.101538345,0.08887073
216,1,0.59026134,0.6167248,0.5901701,0.5980919,0.10595956,0.109646685,0.10369813,0.08777185
217,1,0.5888289,0.615659,0.59020984,0.5980625,0.107736945,0.11000744,0.1070563,0.088013634
218,0,0.5868476,0.61498475,0.5898612,0.598032,0.09132149,0.14540161,0.11419381,0.086295575
219,0,0.5851281,0.6139509,0.5894504,0.5979665,0.12049423,0.8843832,0.104910284,0.08474413
220,0,0.58519495,0.61242235,0.5888291,0.59791565,0.17473735,0.13056105,0.10457593,0.08845555
221,0,0.58640444,0.6107754,0.5886526,0.59787726,0.32341552,0.1333298,0.10369065,0.08624347
222,0,0.58955824,0.6098464,0.5885664,0.5978268,0.116693705,0.11043437,0.10665761,0.08261345
223,0,0.58774805,0.6080857,0.5884939,0.5978272,0.11670949,0.17975482,0.11501327,0.08594689
224,0,0.5866436,0.6073513,0.58859885,0.5978409,0.18532808,0.11033859,0.106777534,0.08767835
225,0,0.579017,0.60747635,0.58887064,0.59791464,0.10426101,0.12826304,0.1037443,0.081927784
226,1,0.57615626,0.6076525,0.5891515,0.59792703,0.12419095,0.12788226,0.13558294,0.081593655
227,1,0.57909065,0.6088849,0.5894812,0.59794086,0.11013282,0.12784636,0.10865996,0.08492175
228,1,0.61462337,0.6098465,0.58974206,0.5978886,0.10743243,0.11407899,0.16660745,0.087261625
229,1,0.63326836,0.6105043,0.5899667,0.5978133,0.104487695,0.11888398,0.10725939,0.085273094
230,1,0.63800067,0.610974,0.59014505,0.5976898,0.090467155,0.11018001,0.17042837,0.08075059
231,1,0.6303693,0.61132634,0.5903581,0.59754777,0.110467784,0.12730213,0.10169427,0.089549184
232,1,0.6138021,0.611033,0.5905161,0.5974537,0.10348843,0.14436594,0.10321035,0.08139282
233,0,0.60799336,0.6109978,0.59053224,0.5973366,0.11217722,0.11694505,0.10778012,0.0814181
234,0,0.6040465,0.6112651,0.59053653,0.5972069,0.14632726,0.1046447,0.10207551,0.08368232
235,0,0.6045328,0.6111141,0.5905507,0.5971046,0.11724683,0.14224222,0.11846266,0.08280547
236,0,0.6039076,0.6124853,0.59055847,0.5970186,0.12489923,0.13825268,0.10501762,0.086209536
237,0,0.60252345,0.6134502,0.5905844,0.5969799,0.12806374,0.19831936,0.12976353,0.089752115
238,0,0.59829044,0.6132274,0.59069026,0.5969669,0.116864756,0.16007921,0.10059358,0.081885956
239,0,0.5980665,0.6132704,0.5908807,0.59694034,0.085402615,0.18686451,0.101074755,0.083159216
240,1,0.6046933,0.6124139,0.5912645,0.5969515,0.8895185,0.584379,0.09825621,0.08599217
241,1,0.6043396,0.6119076,0.5918277,0.5969907,0.10324118,0.121016555,0.11103215,0.0854906
242,1,0.5983709,0.6117207,0.59240925,0.59703606,0.5353951,0.11692402,0.10102928,0.082760304
243,1,0.5885382,0.6124935,0.5930315,0.59712464,0.08423374,0.11792683,0.10041974,0.08752911
244,0,0.5796992,0.61364204,0.5937429,0.5972084,0.1658529,0.11551624,0.10445562,0.08041898
245,1,0.57448685,0.61487615,0.5942463,0.59728205,0.16488254,0.11744974,0.102235,0.081840426
246,1,0.5810704,0.61674637,0.59442997,0.59735143,0.10622018,0.14504758,0.11385883,0.085573584
247,0,0.58964777,0.61912376,0.5944553,0.59740347,0.10088759,0.11809938,0.10001568,0.09140398
248,0,0.60182947,0.6196441,0.59402055,0.5973899,0.10108419,0.11194717,0.10303607,0.08826135
249,1,0.60257983,0.6203479,0.59348845,0.5973564,0.091328196,0.11214878,0.10126712,0.08974385
250,1,0.60269195,0.6194712,0.5930213,0.5973225,0.5356691,0.12415482,0.10177258,0.09049948
251,1,0.60149163,0.61841154,0.592679,0.59731674,0.17665675,0.12201668,0.10237683,0.090400435
252,1,0.5991984,0.61735255,0.59233475,0.597272,0.44054225,0.11377074,0.10207601,0.0959074
253,1,0.598735,0.6160742,0.59207875,0.59730506,0.12869622,0.11062161,0.098313294,0.089786306
254,1,0.6000658,0.6143814,0.5919221,0.5973289,0.60470945,0.14394158,0.104488544,0.0866059
255,1,0.5991429,0.61215174,0.5918204,0.5973623,0.25827584,0.12428693,0.099882714,0.080181316
256,1,0.59876084,0.61092514,0.5917811,0.5973328,0.29056555,0.114878625,0.099544,0.08641807
257,1,0.5978149,0.6096682,0.59174514,0.59727645,0.15224841,0.11839904,0.097965315,0.08191454
258,1,0.59784603,0.60921603,0.5917161,0.59723777,0.32824844,0.12521042,0.097624876,0.08867774
259,1,0.5974128,0.61021966,0.591614,0.59715,0.08982262,0.16227454,0.10064276,0.088273056
260,1,0.5970643,0.6130192,0.5915521,0.5970516,0.32539576,0.13418873,0.09486907,0.082784414
261,1,0.5968836,0.6160074,0.59144074,0.596936,0.11805284,0.13619691,0.10250619,0.08156969
262,1,0.59650505,0.61830103,0.59129757,0.5969486,0.10612803,0.1127784,0.09904441,0.08319915
263,1,0.596069,0.62118864,0.591154,0.5969193,0.11116271,0.13866779,0.102606066,0.08181287
264,1,0.59503615,0.6206146,0.5910458,0.59689045,0.10387224,0.12320563,0.09656329,0.08667128
265,1,0.5953034,0.620271,0.5908486,0.596882,0.1024656,0.11743645,0.099021904,0.085171334
266,1,0.59429455,0.6189404,0.5906707,0.596837,0.4291367,0.12836596,0.09865419,0.08676783
