,True_Label,LSTM_5,LSTM_20,LSTM_60,LSTM_120,VIT_5,VIT_20,VIT_60,VIT_120
664,1,0.5891016,0.58445066,0.5606864,0.5598695,0.11289016,0.1042085,0.112725236,0.077830106
665,1,0.5718777,0.58965486,0.56069523,0.5599129,0.11405383,0.08371876,0.2722124,0.08390426
666,0,0.5640253,0.5941688,0.56069934,0.5599438,0.093851686,0.08299587,0.16273431,0.08439461
667,0,0.5526855,0.5989878,0.56066316,0.5599764,0.103262596,0.08027728,0.11182878,0.08495305
668,1,0.5493725,0.60409164,0.560593,0.5600174,0.12044239,0.083321966,0.10070934,0.10254566
669,1,0.5525701,0.60806644,0.56052333,0.5600455,0.15518047,0.08864213,0.1387571,0.14408506
670,1,0.5559207,0.6109859,0.5604359,0.56008404,0.10174605,0.093012355,0.13568737,0.09194331
671,1,0.5660913,0.6125649,0.5602909,0.56012344,0.1165281,0.082842596,0.46302658,0.08673892
672,0,0.5751982,0.6111525,0.5600787,0.56015176,0.10641408,0.08598106,0.12021844,0.08578475
673,1,0.57306135,0.6090449,0.5598708,0.5601935,0.09692274,0.08984583,0.09776718,0.082395874
674,0,0.5671798,0.6019773,0.5596345,0.56024307,0.10247159,0.08401864,0.09985283,0.08741018
675,1,0.5661627,0.59461164,0.5593942,0.5603011,0.121090114,0.07858648,0.10477912,0.11008417
676,0,0.5659981,0.5872983,0.55916876,0.5603597,0.13106471,0.08676854,0.10363431,0.11807669
677,1,0.57275623,0.5882409,0.5590631,0.5603952,0.12175082,0.10397244,0.1285601,0.08536425
678,1,0.57069194,0.5914888,0.55899155,0.5604116,0.09886648,0.0883259,0.10579768,0.08113181
679,0,0.5720588,0.59097004,0.5589688,0.5603873,0.10979193,0.08867399,0.100679114,0.09623476
680,0,0.5736229,0.5895523,0.5589789,0.5603817,0.1072579,0.08283118,0.12795551,0.10768075
681,1,0.5682883,0.5874163,0.55899584,0.56036955,0.10664493,0.08188101,0.10281678,0.5604228
682,0,0.563855,0.58452773,0.55902416,0.5603651,0.11233151,0.08752205,0.14195116,0.086528964
683,0,0.56076586,0.58255816,0.5590837,0.5603605,0.10429613,0.104858175,0.110018976,0.08329901
684,1,0.55843365,0.5806506,0.5590945,0.5603756,0.10906281,0.0826379,0.10251508,0.08452407
685,1,0.56376034,0.5784805,0.55911076,0.5604281,0.13238242,0.080633394,0.103059925,0.07598339
686,1,0.5606145,0.5762145,0.5590861,0.560506,0.12382117,0.07982146,0.10463661,0.09448192
687,0,0.56435907,0.5736696,0.5590284,0.5605723,0.11708594,0.087870784,0.13816594,0.08743776
688,1,0.56351936,0.5711838,0.55891585,0.5606126,0.11659654,0.14722385,0.10681351,0.08578236
689,0,0.55968153,0.5691587,0.55883235,0.5606388,0.07740747,0.08520513,0.09777334,0.08431199
690,0,0.5487651,0.5681309,0.55877626,0.5606934,0.109890185,0.0785358,0.10224003,0.089053266
691,1,0.5410507,0.5680875,0.5587211,0.5607485,0.11848268,0.08319751,0.10884661,0.08644241
692,1,0.53868324,0.56865126,0.55871695,0.5608035,0.111580215,0.09757526,0.11180596,0.07937689
693,1,0.54359037,0.5694723,0.5586801,0.5608518,0.10628757,0.079627305,0.10424875,0.08133894
694,0,0.5757122,0.5711276,0.5586344,0.5608784,0.091163546,0.08529851,0.10725347,0.08226059
695,1,0.57818514,0.57270163,0.55861205,0.5609169,0.1397938,0.07508577,0.27207658,0.07755106
696,1,0.55870146,0.5741699,0.55858535,0.56095135,0.11709661,0.08139998,0.10928835,0.084871925
697,1,0.5546122,0.57603854,0.55854684,0.5609639,0.104912974,0.082992546,0.103453785,0.16254929
698,0,0.5571055,0.578161,0.55850047,0.560971,0.11001766,0.07783908,0.10572356,0.08861476
699,1,0.5656325,0.58089244,0.55846155,0.56099117,0.8327137,0.08057328,0.10877253,0.09345788
700,0,0.5678611,0.5835204,0.5583605,0.56101406,0.118686825,0.07755759,0.12793992,0.09226243
701,1,0.5665305,0.58487964,0.55815107,0.56104195,0.10404694,0.076874875,0.108903594,0.09100478
702,0,0.5647406,0.5858804,0.5579806,0.56104195,0.11269323,0.079120845,0.10100158,0.42108348
703,0,0.5640996,0.585765,0.5578044,0.5610345,0.10785214,0.08209971,0.119260445,0.08446663
704,0,0.5602416,0.5841429,0.55757195,0.56104267,0.12687828,0.073157944,0.10106528,0.08914369
705,0,0.55677915,0.5820841,0.5572844,0.56105417,0.10956292,0.08446198,0.11236211,0.07831248
706,0,0.55447936,0.5806138,0.5570423,0.56107587,0.122162536,0.10822165,0.097921066,0.08707956
707,0,0.567377,0.58014333,0.5568531,0.5611108,0.12299398,0.089159444,0.10849194,0.09628305
708,1,0.6103752,0.5800783,0.55679166,0.5612169,0.12459736,0.09542584,0.10279074,0.08957652
