,True_Label,LSTM_5,LSTM_20,LSTM_60,LSTM_120,VIT_5,VIT_20,VIT_60,VIT_120
78,1,0.5373529,0.54107827,0.5451939,0.5458956,0.11692068,0.081841655,0.1283396,0.0870819
79,1,0.5354695,0.54006946,0.54521155,0.5458807,0.098600306,0.067996666,0.12643537,0.09263065
80,1,0.5358421,0.5397565,0.54528207,0.54583395,0.12015672,0.08986135,0.1086582,0.08715312
81,0,0.53686917,0.5393861,0.54527897,0.54578197,0.11430256,0.08094052,0.10674721,0.08373362
82,0,0.53801143,0.5392168,0.545269,0.54572767,0.104848824,0.08452992,0.11908748,0.08632554
83,0,0.538503,0.5390034,0.5452672,0.5456915,0.13355552,0.085609645,0.122932054,0.086875945
84,0,0.5391485,0.53888315,0.54525,0.5456458,0.10808404,0.089269415,0.10062026,0.084908575
85,1,0.5410024,0.5389083,0.5452616,0.54559875,0.11897406,0.07859748,0.1131706,0.07941018
86,1,0.54374915,0.5392745,0.54530275,0.5455864,0.11387021,0.08597718,0.114494346,0.080377236
87,1,0.547279,0.540789,0.545302,0.5455793,0.101329364,0.09903551,0.1087478,0.08002878
88,0,0.5488639,0.5433138,0.5452997,0.545577,0.11232456,0.088798665,0.11433915,0.08022342
89,1,0.5484824,0.54613537,0.5453145,0.5456172,0.11710023,0.08690352,0.2419701,0.08259023
90,0,0.54576224,0.5489351,0.5453311,0.5456245,0.11183654,0.08483401,0.25305796,0.08421515
91,0,0.5434414,0.54842806,0.54534084,0.5456258,0.10760262,0.10294765,0.105374515,0.090376616
92,0,0.5412531,0.54745865,0.5453179,0.54562694,0.12089873,0.106201194,0.10511386,0.08693012
93,1,0.54257506,0.54600054,0.5452064,0.5456669,0.11942465,0.101327814,0.1214187,0.08149384
94,1,0.5404814,0.5445708,0.545064,0.54567313,0.107210286,0.08685689,0.21860097,0.082217395
95,0,0.5416459,0.5428544,0.5451656,0.5457038,0.115016,0.081710085,0.097301796,0.09068532
96,0,0.5413215,0.5412787,0.5452789,0.5457424,0.106505774,0.08510233,0.1793664,0.09143701
97,0,0.5385856,0.5405704,0.5454673,0.5457999,0.08795146,0.07579863,0.10503358,0.0920321
98,1,0.535571,0.54153115,0.5456564,0.54581773,0.09491801,0.09372259,0.101221494,0.08037243
99,1,0.53708684,0.5433,0.5457441,0.5458162,0.09662685,0.0872288,0.23694491,0.07472793
100,1,0.54163563,0.5456529,0.5458357,0.54581034,0.124328576,0.0824963,0.11556632,0.09154654
101,1,0.54667336,0.5485342,0.5460441,0.54580915,0.09895781,0.086213514,0.11540662,0.08685626
102,0,0.54326975,0.5520484,0.5462429,0.5458132,0.102360785,0.08668573,0.10280578,0.10166378
103,0,0.5414456,0.55677193,0.5465577,0.5458307,0.09891381,0.09604138,0.1356588,0.18527706
104,0,0.5405577,0.56251407,0.54704696,0.5458446,0.100823924,0.07763563,0.12014775,0.090472765
105,0,0.5408535,0.56950456,0.54771703,0.5458551,0.1026177,0.08296702,0.110819526,0.1334628
106,0,0.54360914,0.57823724,0.5478634,0.5458628,0.10255679,0.07926108,0.112030365,0.13456814
107,0,0.5589647,0.58793503,0.54794896,0.5458761,0.09897211,0.07939464,0.10369938,0.08863427
108,1,0.57306105,0.59960204,0.5480166,0.5459149,0.101301156,0.0836342,0.118999936,0.076734275
109,0,0.59154326,0.60935533,0.54819524,0.54595643,0.11069402,0.08038892,0.101329796,0.084010296
110,1,0.6139507,0.6173371,0.5482943,0.5460032,0.13173504,0.10174268,0.12007884,0.07728911
111,1,0.6336123,0.623725,0.548398,0.54605347,0.11050967,0.09268174,0.111449055,0.08700747
112,0,0.6335901,0.62618625,0.54841805,0.5460842,0.114608064,0.08287102,0.10974014,0.079074286
113,1,0.6266979,0.6290812,0.5484528,0.54611194,0.10871807,0.0850246,0.11436961,0.07998432
114,1,0.62254596,0.6336749,0.5484952,0.5461519,0.13841039,0.07918849,0.11171907,0.09257446
115,1,0.6139454,0.638415,0.548569,0.5461951,0.09710037,0.075969666,0.11228758,0.087411135
116,1,0.6000267,0.6417929,0.5486671,0.54623276,0.11307679,0.08132017,0.11319581,0.08936502
117,0,0.5954816,0.64225423,0.5487426,0.5462511,0.10895541,0.08838408,0.10465094,0.08688344
118,0,0.577324,0.64356,0.5487465,0.54626715,0.10051784,0.079298176,0.4325725,0.0897803
119,0,0.55901587,0.642961,0.548638,0.54628664,0.1277201,0.08612522,0.11470283,0.07814085
120,1,0.54489166,0.64211,0.54862905,0.54626244,0.10913405,0.0822348,0.43099597,0.22009635
121,1,0.53609884,0.6405933,0.5485658,0.5462512,0.098696806,0.08569648,0.11800942,0.0888038
122,1,0.53523797,0.6406207,0.5485148,0.5462291,0.14373294,0.0843042,0.10782939,0.07551016
123,1,0.5375835,0.6356869,0.54847616,0.546205,0.09567458,0.08117081,0.14629795,0.11645635
124,1,0.5400566,0.6295396,0.5484413,0.54620385,0.11592958,0.084833935,0.16636859,0.0871239
125,0,0.53855413,0.62199795,0.5483767,0.5462154,0.109746166,0.091376066,0.13016391,0.10711284
126,1,0.53755885,0.6142052,0.54826957,0.54621226,0.10501276,0.091336526,0.13933675,0.08763775
127,1,0.5378866,0.60348004,0.5481046,0.5461885,0.10629785,0.082405545,0.109114476,0.08678063
128,0,0.5380486,0.5922749,0.547891,0.5461674,0.09623493,0.090179,0.11545267,0.092383385
129,0,0.53884923,0.58243465,0.54790527,0.54613125,0.10530156,0.0939916,0.11456358,0.0993994
130,0,0.54013836,0.5746616,0.548435,0.5460789,0.10989825,0.08800063,0.10078954,0.08924885
131,1,0.5419785,0.56811225,0.5486807,0.5460695,0.11575627,0.07970856,0.102202594,0.08679497
132,0,0.5435821,0.5641257,0.5489008,0.54608476,0.10676003,0.086694546,0.4862439,0.091272
133,1,0.5463296,0.5585831,0.5489242,0.54609305,0.098389976,0.07924522,0.10962902,0.08489176
134,0,0.5493553,0.55396116,0.5488388,0.5460924,0.109778166,0.7551849,0.0995887,0.07841498
135,1,0.54948366,0.55070585,0.5487732,0.5461016,0.103406765,0.0874604,0.09655682,0.08098685
136,0,0.5482548,0.5483436,0.5486802,0.5460787,0.1164745,0.0787427,0.104423,0.0838482
137,1,0.54781806,0.5462483,0.54854614,0.5460285,0.12556793,0.075515285,0.10382183,0.09303704
138,1,0.5444912,0.54452866,0.54855657,0.5460794,0.115095586,0.07979179,0.1461572,0.569324
139,0,0.5410983,0.54315513,0.54855263,0.5461268,0.09320831,0.08375207,0.101253785,0.081789024
140,0,0.53655976,0.54148597,0.54854774,0.54611653,0.10546843,0.08377354,0.110347345,0.09443977
141,0,0.5347014,0.54103816,0.5485481,0.54611754,0.12172648,0.16973373,0.10169013,0.09069126
142,0,0.53435993,0.5400888,0.5485462,0.54612786,0.109817185,0.08144652,0.104364075,0.08507193
143,0,0.5348201,0.5392226,0.54851305,0.54613036,0.13141371,0.080018125,0.110220015,0.08779808
144,0,0.5365556,0.5384909,0.5484515,0.5461199,0.113516405,0.08533522,0.104703404,0.085212246
145,0,0.5399744,0.5382546,0.54838145,0.54610723,0.09373425,0.0939716,0.11646209,0.09021999
146,1,0.5482,0.53946567,0.5483805,0.54610497,0.10910549,0.090308726,0.10772509,0.08494873
147,0,0.5571707,0.5411786,0.548521,0.5461107,0.1147433,0.0867983,0.10409696,0.08924232
148,0,0.5751244,0.54527247,0.5489686,0.5461204,0.09400551,0.0773536,0.113320686,0.0846842
149,0,0.60129815,0.5500065,0.54972565,0.5461314,0.13187112,0.09095724,0.13246474,0.097263
150,1,0.633327,0.55568194,0.5503913,0.5461605,0.110972404,0.11263931,0.10173414,0.08915837
151,0,0.6471926,0.5612645,0.55104643,0.54618156,0.12111229,0.512196,0.11493249,0.09284357
152,1,0.6676129,0.56814283,0.55139136,0.5461842,0.11290789,0.11403247,0.7853615,0.084241554
153,1,0.67101395,0.57520056,0.5515396,0.54615146,0.09829878,0.081371225,0.116910875,0.102164075
154,1,0.67455405,0.5817869,0.55173755,0.5462006,0.1152097,0.07813098,0.12729767,0.08195458
155,0,0.65929717,0.5867473,0.5518825,0.5462663,0.09797021,0.08439139,0.109472774,0.38395697
156,1,0.65052974,0.59127057,0.5519973,0.54634553,0.10510881,0.07561948,0.1937031,0.085788906
157,0,0.6250998,0.5920523,0.5519345,0.54640955,0.12191956,0.090821095,0.1026134,0.295712
158,0,0.6122755,0.5942337,0.5520565,0.5464494,0.108999915,0.08025322,0.22766657,0.08679286
159,1,0.6024429,0.5969047,0.552024,0.5465272,0.10145853,0.07885577,0.10717693,0.07726176
160,1,0.6064278,0.5996627,0.5519488,0.5466073,0.10966908,0.06907372,0.110100545,0.08177647
161,1,0.6084183,0.6015097,0.55187,0.5466387,0.09437301,0.08866116,0.10349114,0.08468268
162,0,0.6187254,0.5998565,0.55194515,0.54666775,0.12689972,0.2563594,0.14211874,0.07933725
163,1,0.6118661,0.59578186,0.551883,0.54671377,0.111789055,0.08196988,0.09894465,0.5117091
164,1,0.59466237,0.59036434,0.5517739,0.5467368,0.116672665,0.09279249,0.10032861,0.08472445
165,1,0.5648904,0.5835243,0.55168015,0.5467562,0.10071886,0.08567463,0.11796091,0.0828296
166,1,0.5509491,0.57445323,0.55169636,0.5467883,0.11342783,0.08523167,0.10414908,0.08927786
167,0,0.5436476,0.56770504,0.5514717,0.5468133,0.12801589,0.0859574,0.104860686,0.082792155
168,0,0.53871924,0.5604829,0.55105865,0.5468281,0.088334605,0.086707614,0.10023593,0.084044375
169,0,0.5376574,0.55526733,0.55058545,0.5468191,0.091218464,0.093122385,0.099442735,0.080434054
170,1,0.5393461,0.5497926,0.55028826,0.5468306,0.102011845,0.0924623,0.10574417,0.08525755
171,0,0.5410051,0.546958,0.5499611,0.5468347,0.105113834,0.07939004,0.11793767,0.08831478
172,0,0.5432537,0.54365635,0.5497639,0.54684716,0.10310241,0.09582889,0.10493381,0.084105186
173,1,0.5449854,0.5421371,0.5494553,0.54685813,0.12047579,0.08481383,0.1029696,0.07639591
174,1,0.5453614,0.54102623,0.5490978,0.5468687,0.086478,0.07864043,0.104555115,0.08256754
175,1,0.5440723,0.5402601,0.54867846,0.546877,0.11125784,0.08227342,0.16610293,0.08161953
176,1,0.54617393,0.53956836,0.5482405,0.546877,0.1113867,0.079889864,0.11636131,0.09099336
177,1,0.54720724,0.5391471,0.5478729,0.546871,0.10375448,0.077778205,0.105865024,0.07207509
178,0,0.54325515,0.53910506,0.5475337,0.5468736,0.12490112,0.095523134,0.09868132,0.088495106
179,0,0.5396546,0.53901464,0.54729295,0.54686904,0.11605236,0.09133881,0.106398076,0.0926099
180,0,0.5373134,0.5388289,0.5470688,0.5468617,0.121746436,0.1404588,0.10689798,0.0768069
181,0,0.53614235,0.5387484,0.5470874,0.5468613,0.08260059,0.09024558,0.104098916,0.08619194
182,1,0.53601134,0.5378741,0.54707146,0.5468501,0.102640815,0.08392319,0.120821975,0.0773739
183,1,0.53578234,0.5369945,0.5471069,0.5468379,0.10153983,0.1007801,0.15159759,0.08324979
184,1,0.5377449,0.5364638,0.547143,0.5468206,0.10628897,0.08699478,0.11201678,0.16014412
185,0,0.5414485,0.53612006,0.5471609,0.5467888,0.09665291,0.082510635,0.10173497,0.08589721
186,1,0.54496753,0.5361593,0.5471638,0.5467545,0.10347874,0.86414623,0.24058467,0.08683569
187,0,0.5421616,0.5360262,0.54715663,0.5467289,0.09606902,0.076962635,0.10463004,0.07478441
188,0,0.5382322,0.5359162,0.5471704,0.5467297,0.11122942,0.0825286,0.102183014,0.08883259
189,1,0.54003775,0.5365366,0.5471271,0.54675895,0.104365155,0.102805145,0.10332892,0.08029614
190,1,0.5454601,0.5373889,0.5470297,0.54679376,0.1066709,0.09407827,0.11307813,0.090800084
191,1,0.54827195,0.53830945,0.5468868,0.5468395,0.85499394,0.09100125,0.1043955,0.08069642
192,0,0.5540008,0.53934324,0.54674065,0.5468886,0.10293358,0.08422919,0.09974937,0.090919375
193,1,0.5587999,0.5400611,0.5466732,0.54694647,0.09002358,0.08559372,0.11148013,0.07510989
194,1,0.5507326,0.5415777,0.54681796,0.54697865,0.11745061,0.07942552,0.10967389,0.0769182
195,1,0.543424,0.5437424,0.547257,0.54698527,0.107296176,0.08094827,0.10080231,0.085478075
196,0,0.5378668,0.5450101,0.5478239,0.546979,0.11031477,0.07764948,0.100499734,0.0837087
197,1,0.5362745,0.5467665,0.5478512,0.5469803,0.1023041,0.09315881,0.10888331,0.09301304
198,0,0.5359498,0.5489257,0.54781336,0.54696256,0.09401983,0.096717626,0.11185998,0.087360956
199,1,0.53724504,0.54946697,0.5478706,0.54693896,0.10903023,0.08511007,0.11145759,0.085218385
200,0,0.5399939,0.5503574,0.5480723,0.5469072,0.098603375,0.08186212,0.11976883,0.09160265
201,1,0.5412258,0.5512792,0.5484732,0.5468684,0.108400285,0.17070733,0.10436555,0.0923322
202,1,0.54217875,0.54946697,0.5490019,0.54682034,0.11196808,0.0886043,0.10328285,0.083370924
203,1,0.543321,0.55035317,0.5496009,0.54677826,0.09613676,0.11091078,0.10988125,0.08435636
204,0,0.54307705,0.551273,0.55006945,0.54675835,0.09870188,0.08536588,0.10971975,0.13364981
205,1,0.5429128,0.5518608,0.5502996,0.5467756,0.10596522,0.08825632,0.11115619,0.08062307
206,1,0.542344,0.55217487,0.55023,0.54679394,0.13161032,0.08879239,0.10520642,0.08451688
207,1,0.5410408,0.55309737,0.54987663,0.54680216,0.10148917,0.08004296,0.101272814,0.08595493
208,0,0.5413252,0.5532628,0.5493988,0.5467646,0.11826198,0.087188184,0.11771847,0.08601028
209,0,0.54237914,0.55143577,0.5488825,0.5467617,0.12490738,0.08766634,0.10545092,0.07320151
210,1,0.5417207,0.54998076,0.54841125,0.5467428,0.096834555,0.08310324,0.10829594,0.083341435
211,1,0.5416137,0.5485318,0.54797554,0.5467376,0.120119475,0.080677904,0.11021739,0.083175756
212,0,0.54437613,0.5469523,0.54755723,0.5467566,0.120690756,0.10151959,0.22682136,0.08742169
213,1,0.54713523,0.545451,0.5472395,0.5467911,0.08985683,0.08847758,0.19942771,0.08895991
214,1,0.54775965,0.54398394,0.5469353,0.54679626,0.11485908,0.07902959,0.10793542,0.083007105
215,0,0.5440084,0.5425149,0.5467005,0.54679453,0.108919285,0.10664,0.12058946,0.0979475
216,1,0.54161453,0.5422307,0.5464656,0.5467921,0.12692258,0.087178305,0.11789606,0.08771811
217,1,0.54202926,0.54185575,0.546341,0.54679495,0.09993652,0.08918304,0.12616198,0.08491425
218,0,0.54164064,0.54162693,0.546241,0.5468015,0.1131378,0.0874044,0.109537855,0.080693156
219,1,0.5417307,0.5413055,0.5461375,0.5468244,0.111279815,0.087637514,0.10611722,0.08983077
220,0,0.54320556,0.5410156,0.54595625,0.5468382,0.10648707,0.082879506,0.10648534,0.08355638
221,0,0.5399326,0.54056776,0.5458343,0.54684603,0.10237672,0.08850027,0.1076625,0.5411563
222,0,0.5367528,0.5397056,0.545644,0.5468326,0.10912557,0.09898023,0.14370705,0.1621882
223,0,0.53756875,0.53915066,0.5454409,0.5468315,0.1194024,0.08079043,0.10479582,0.08808536
224,0,0.53884995,0.5394537,0.5453686,0.5468404,0.109813325,0.082206644,0.108837426,0.22328706
225,0,0.5428399,0.54056025,0.5453882,0.5468388,0.1241766,0.07999943,0.101050645,0.09006735
226,0,0.551863,0.54297477,0.5454982,0.54681385,0.117885,0.08428246,0.10950417,0.08381652
227,1,0.56400514,0.5472689,0.545602,0.5467759,0.11083656,0.08693616,0.10736898,0.083036594
228,1,0.5767435,0.55248415,0.54564655,0.5467223,0.10341835,0.09561867,0.09660552,0.08102202
229,1,0.58971393,0.55789864,0.54569954,0.54669315,0.09719813,0.11954579,0.10511372,0.08677579
230,0,0.5895923,0.5621561,0.54575545,0.5466478,0.118535854,0.08182891,0.10864583,0.092234105
231,0,0.574032,0.5657512,0.5457363,0.5466074,0.10085237,0.092965424,0.11193706,0.09269074
232,1,0.5530996,0.5691795,0.5456701,0.54656994,0.100933805,0.08496193,0.11550923,0.100607574
233,1,0.54389,0.5718514,0.5456493,0.5465412,0.117283426,0.082034156,0.10490784,0.0860528
234,1,0.53662723,0.5750171,0.5456924,0.5465337,0.10593453,0.079763316,0.1209363,0.07828284
235,0,0.5352243,0.5787159,0.5458098,0.54654336,0.13154475,0.08301719,0.10555265,0.09062172
236,1,0.535722,0.5805247,0.54591614,0.54654616,0.6197273,0.09449528,0.20648876,0.082329534
237,0,0.5380149,0.5824473,0.5460031,0.546538,0.10601131,0.07690709,0.11033682,0.0873371
238,0,0.54032624,0.58389544,0.54614264,0.54654485,0.1288422,0.07875883,0.09792962,0.10478657
239,0,0.5437257,0.5845748,0.5460547,0.5465608,0.10037567,0.08453302,0.12948497,0.13994214
240,1,0.5476509,0.5849687,0.5459847,0.5466176,0.11072542,0.10565352,0.103145294,0.19122018
241,1,0.54950744,0.58439684,0.5460184,0.54665005,0.115204014,0.07836602,0.12500799,0.0855174
242,0,0.5518399,0.57909197,0.54592645,0.5466586,0.12301709,0.084603,0.10123117,0.08313284
243,1,0.551736,0.57302487,0.54614294,0.5466629,0.12545258,0.08111096,0.105158746,0.08328832
244,1,0.5511682,0.56831825,0.5464159,0.54665375,0.09492422,0.076089844,0.109706335,0.08889957
245,1,0.54792327,0.5626033,0.54671186,0.5466271,0.097925596,0.0835705,0.10707682,0.083780214
246,1,0.5443529,0.5561233,0.5469159,0.5465959,0.109959394,0.08852936,0.13480507,0.08845307
247,1,0.5406586,0.55064327,0.5471412,0.5465624,0.102048464,0.08547707,0.1051335,0.09289022
248,0,0.53571945,0.54748327,0.54742855,0.5465109,0.12059441,0.10081967,0.099372536,0.14803311
249,1,0.53513193,0.54486907,0.5474404,0.54646194,0.0923313,0.088563226,0.09775307,0.08315824
250,0,0.5354972,0.54300153,0.5473503,0.54644316,0.114014134,0.101753525,0.10329947,0.08935958
251,1,0.5362836,0.5415468,0.547163,0.54644024,0.1072364,0.081761464,0.10465941,0.09422275
252,1,0.53905886,0.54020923,0.54690254,0.5464271,0.11990425,0.08356912,0.12848699,0.08372431
253,1,0.5407772,0.5402394,0.5466327,0.546464,0.112516195,0.084085956,0.13258459,0.18750897
254,0,0.5403577,0.5403533,0.546409,0.54650563,0.12768207,0.08292779,0.108739436,0.083181165
255,1,0.53985035,0.5406847,0.5461582,0.5465592,0.11484786,0.08661175,0.10451544,0.08545042
256,1,0.53913593,0.54088575,0.5461382,0.5465774,0.11372276,0.08151204,0.1158659,0.08537805
257,1,0.53952795,0.5413734,0.5461115,0.54659396,0.10975538,0.090527795,0.10787686,0.08326459
258,1,0.53991556,0.5418173,0.54610103,0.54656655,0.3760668,0.085983366,0.104556695,0.0883845
259,0,0.5402745,0.542312,0.54606843,0.54653233,0.117376275,0.093442164,0.85870093,0.09453622
260,1,0.540244,0.54341614,0.5460648,0.5465171,0.11046975,0.08875461,0.10749422,0.11003158
261,1,0.5399765,0.5452618,0.546055,0.5465032,0.14318533,0.07696537,0.1561849,0.09241444
262,1,0.5402893,0.5465778,0.5460542,0.54652774,0.12395091,0.20296575,0.110258594,0.091866285
263,1,0.5406592,0.5472832,0.54603523,0.5465656,0.12648465,0.08019179,0.10647734,0.08978478
264,1,0.5406768,0.5475383,0.5460152,0.5465767,0.09863712,0.083892085,0.1119816,0.09374768
265,0,0.5389217,0.54599315,0.5460005,0.5465693,0.10052286,0.075893104,0.12229461,0.09239106
266,1,0.5382019,0.54462695,0.54598737,0.5465434,0.12781706,0.07250952,0.1078429,0.09462007
