,Data_Frame_Name,No_Trade,Winning_Ratio,Profit_Average,Loss_Average,Payoff_Ratio,Profit_Factor,MDD,MDD(portfolio),Max_Holding_Period,Mean_Holding_Period,Max_Profit,Max_Profit_Return,Max_Loss,Max_Loss_Return,Max_Cum_Profit,Max_Cum_Profit_Return,Max_Cum_Loss,Max_Cum_Loss_Return,Last_Cumulative,Last_Cumulative_Return,Max_Portfolio_Profit,Max_Portfolio_Profit_Return,Max_Portfolio_Loss,Max_Portfolio_Loss_Return
26,IXIC_Fusion_hard_5day_SVM,4,1.0,737.9575192499997,,0.0,-inf,0.0,-30.115673339603642,133,52.45575221238938,1351.6796869999998,14.866381180711803,132.640625,1.0398586716174376,2819.1894519999987,31.006713659427813,1351.6796869999998,14.866381180711805,2819.1894519999987,31.006713659427813,2962.9697259999975,32.58807378498778,-2231.5205080000005,-24.54326628088453
27,IXIC_Fusion_hard_5day_xgb,8,0.875,615.1674108571424,-37.280274000000645,16.501150470544605,115.50805329381222,-0.41002522205202396,-30.115673339603642,87,29.793991416309012,989.3408209999998,10.449925691913446,-37.280274000000645,-0.4100252220520269,3975.670898999995,43.72621679680322,-37.280274000000645,-0.4100252220520269,3975.670898999995,43.72621679680322,4280.031250999995,47.07370884883671,-2231.5205080000005,-24.54326628088453
28,US500_LSTM_1day_5,7,0.7142857142857143,188.57402359999998,-278.589966,0.6768873492019449,1.6922183730048626,-16.184193805007972,-26.739036812441885,26,9.596153846153847,486.110107,14.865934531239356,-538.109864,-17.267090527045294,41.25,1.2562202269867708,-496.859864,-15.13128269417445,-100.41992100000016,-3.058170568548213,54.98022399999991,1.6743580478318396,-837.7399909999999,-25.512385979391883
29,US500_LSTM_1day_20,4,0.75,140.36336233333336,-198.27001900000005,0.7079404291242506,2.1238212873727518,-6.601584595842203,-28.520318122986588,27,11.45,183.41015599999992,5.133714389773127,-198.27001900000005,-6.601584595842207,39.40991200000008,1.3121896557779489,-198.27001900000005,-6.601584595842207,39.40991200000008,1.3121896557779489,126.75,4.220259077712599,-765.9702149999998,-25.503690359851838
30,US500_LSTM_1day_60,3,1.0,90.65332000000005,,0.0,-inf,0.0,-7.1244436043656485,24,10.567567567567568,160.48999000000003,5.433137596648548,24.40991200000008,0.6652996839329985,184.8999020000001,6.259496989019891,160.48999000000003,5.433137596648548,184.8999020000001,6.259496989019891,278.47998099999995,9.427504199390084,-30.969970999999987,-1.0484399295383786
31,US500_LSTM_1day_120,2,1.0,1030.6251224999999,,0.0,-inf,0.0,-11.536897022634484,123,62.0,1226.880127,48.5088172743132,834.3701179999998,32.9896187104913,834.3701179999998,32.9896187104913,834.3701179999998,32.9896187104913,834.3701179999998,32.9896187104913,1051.6501469999998,41.58051279391831,-291.790039,-11.53689702263449
32,US500_VIT_1day_5,33,0.6666666666666666,82.27226127272728,-122.90449663636367,0.6693999285977746,1.3387998571955493,-26.979222317457552,-27.062064951645347,25,5.0125,261.030029,10.099474969432755,-515.3498530000002,-17.042330967379492,411.38012899999967,12.627349835787308,-821.2194820000004,-25.20740541451396,411.38012899999967,12.627349835787308,458.0402849999996,14.059587495483337,-821.2194820000004,-25.20740541451396
33,US500_VIT_1day_20,25,0.64,108.81127924999998,-156.63894333333326,0.6946630061111029,1.2349564553086272,-25.13476108685193,-30.274303432841332,26,6.573770491803279,328.1301269999999,10.204225577536713,-843.5,-25.16340485655826,351.1801740000001,10.724041263467807,-762.2897950000001,-23.27815697335014,238.61987100000036,7.286770530751456,351.1801740000001,10.724041263467807,-911.0197760000001,-27.81994654874565
34,US500_VIT_1day_60,30,0.6666666666666666,61.32299805,-125.22502479999994,0.48970242288185223,0.9794048457637045,-28.332971779811977,-31.796481830361188,26,7.149425287356322,191.05981500000007,5.5490313584084605,-445.72998000000007,-15.46476107364618,144.97021499999985,4.449873709321289,-819.1499039999999,-25.14387953278997,-79.61035499999934,-2.4436469636485816,160.830078,4.936693621929808,-926.1899429999999,-28.429483098948893
35,US500_VIT_1day_120,21,0.6666666666666666,103.3471155714286,-104.74710542857143,0.9866345723691858,1.9732691447383717,-12.83629633349097,-24.390968386160562,38,10.03061224489796,253.109864,7.646569323018595,-184.16992200000004,-5.222234333369904,624.2797830000004,19.162323747898867,-321.2700219999997,-9.861412045852815,624.2797830000004,19.162323747898867,713.6298800000004,21.90493296294078,-698.5600609999997,-21.44236352153977
36,US500_Fusion_soft_1day_lgb,15,0.6,117.65885411111114,-74.51501466666666,1.5789952486414034,2.368492872962105,-4.776650992560983,-27.247251912251702,59,16.802816901408452,345.969971,10.451917302338847,-158.26000999999997,-5.059123651323223,550.3896480000003,16.89425944852053,-102.90991299999996,-3.15882897936822,550.3896480000003,16.89425944852053,611.8395990000004,18.78047118790425,-835.4599619999999,-25.644518221169548
37,US500_Fusion_soft_1day_SVM,9,0.6666666666666666,231.62337233333332,-326.9900716666666,0.7083498625898648,1.4166997251797295,-27.008785488519614,-30.22700122146429,86,25.844827586206897,813.1501469999998,32.17975299917518,-897.6801759999998,-26.960438261912383,288.10986300000013,8.84355800093047,-831.8703619999997,-25.534335128270218,288.10986300000013,8.84355800093047,408.77001900000005,12.547232276001424,-899.3903819999996,-27.60686817825464
38,US500_Fusion_soft_1day_xgb,16,0.5625,100.07104488888893,-111.00857999999997,0.901471263652674,1.1590344818391525,-16.765927984826035,-37.9276930298802,56,14.786069651741293,222.969971,7.008134343237395,-420.8500979999999,-12.608796284922477,100.32983400000012,3.07963322381201,-462.7001949999999,-14.202623849515126,62.12939300000062,1.9070672723137867,123.57934400000067,3.7932790116975075,-1173.3503419999997,-36.01609364164182
39,US500_Fusion_hard_1day_lgb,16,0.5625,167.65776900000003,-145.97004057142854,1.1485765732726427,1.4767413084933978,-21.409824854378556,-28.779877241240936,79,23.670103092783506,424.22998000000007,17.558567032958106,-515.3498530000002,-17.042330967379492,271.85986200000025,8.344762767534808,-697.5,-21.409824854378552,62.89965700000039,1.9307105946530383,487.12963700000046,14.952487755622956,-846.229981,-25.97510491718149
40,US500_Fusion_hard_1day_SVM,12,0.75,88.16444222222223,-176.09000699999993,0.5006782822276921,1.502034846683076,-16.185522173770682,-20.934095758174152,66,20.954545454545453,216.0397950000001,6.92910482144349,-444.3701179999998,-13.63998049734699,204.0598130000003,6.263634202361643,-527.3000499999998,-16.185522173770682,204.0598130000003,6.263634202361643,290.50976500000024,8.917223207364412,-580.5600589999999,-17.820342911308497
41,US500_Fusion_hard_1day_xgb,17,0.5882352941176471,166.7729981,-133.98709571428572,1.244694477560936,1.7781349679441945,-21.266166464360147,-28.740153970269276,44,14.92056074766355,418.9702149999998,17.558567032958106,-515.3498530000002,-17.042330967379492,683.160155,20.969662030165026,-692.819825,-21.266166464360143,683.160155,20.969662030165026,729.820311,22.40189968986105,-841.549806,-25.83144652716308
42,US500_LSTM_5day_5,12,0.5833333333333334,103.148577,-187.73598679999995,0.5494342281316947,0.7692079193843726,-23.080556513684016,-29.868472788154655,22,6.473684210526316,292.709961,8.951484559171336,-495.679932,-16.77870764079267,-15.989990999999918,-0.49081420320155933,-751.9299329999999,-23.080556513684012,-303.6999529999998,-9.322097207187088,-10.000000999999884,-0.3069509246646708,-973.0700699999998,-29.868472788154655
43,US500_LSTM_5day_20,7,0.5714285714285714,108.46502674999999,-121.83333366666663,0.8902738149376915,1.1870317532502555,-10.335704621376674,-11.490675724664822,18,6.021739130434782,194.34985300000017,7.101976525631962,-262.05004899999994,-7.851098764137516,-60.80004999999983,-1.821587896037745,-344.97998099999995,-10.335704621376674,-60.80004999999983,-1.821587896037745,104.06982400000015,3.117963418470531,-383.530029,-11.49067572466482
44,US500_LSTM_5day_60,3,1.0,527.4665526666668,,0.0,-inf,0.0,-7.138321261315261,60,25.630434782608695,732.8999020000001,30.5616893394581,403.53979500000014,12.19112905478948,1136.4396970000005,47.38916853169657,732.8999020000001,30.5616893394581,1136.4396970000005,47.38916853169657,1136.4396970000005,47.38916853169657,-160.70019599999978,-6.7011463005244325
45,US500_LSTM_5day_120,2,0.5,382.640136,-16.050048999999944,23.840434132008028,23.840434132008028,-0.475778342029598,-6.953675502975997,23,12.0,382.640136,11.342762224592724,-16.050048999999944,-0.4757783420296024,-16.050048999999944,-0.47577834202960245,-16.050048999999944,-0.47577834202960245,-16.050048999999944,-0.47577834202960245,207.41015599999992,6.148346347215607,-41.589844000000085,-1.2328652095448378
46,US500_VIT_5day_5,17,0.7647058823529411,139.0207330769231,-296.20745850000003,0.46933569391171526,1.5253410052130747,-29.557762010409594,-29.841631150571736,36,10.94811320754717,592.550049,26.483868550737068,-494.780029,-16.474161016632372,598.4096670000004,18.36823822456918,-898.8100589999999,-27.589055111890538,598.4096670000004,18.36823822456918,622.4396960000004,19.10584211293568,-898.8100589999999,-27.589055111890538
47,US500_VIT_5day_20,10,0.8,151.71252462499996,-340.24011299999984,0.4458984077077356,1.7835936308309424,-20.887401369932512,-35.02709872056927,66,19.978070175438596,333.8698730000001,12.917710802580473,-340.9501959999998,-11.493051747431975,398.77978600000006,12.240581180969981,-680.4802259999997,-20.887401369932512,398.77978600000006,12.240581180969981,533.219971,16.367234678088618,-1057.7702649999997,-32.46835284561947
48,US500_VIT_5day_60,29,0.6206896551724138,114.85279677777777,-123.62455618181816,0.9290451697060936,1.520255732246335,-23.750204037572175,-24.071238996495648,48,10.069182389937106,320.5100090000001,11.65103188602892,-266.2302239999999,-8.505431550504294,463.52026399999977,14.227795940781796,-760.1201169999999,-23.33195494374155,386.9702149999998,11.878085343385244,707.4802239999999,21.71616872226022,-760.1201169999999,-23.33195494374155
49,US500_VIT_5day_120,24,0.7083333333333334,48.92470423529411,-85.25142985714287,0.5738871983411655,1.3937260531142592,-7.56793782538705,-14.108766475127855,10,3.5157894736842104,104.79003899999998,3.3800076019274656,-217.280029,-6.6544418001178745,226.649903,6.921241835631004,-38.33007700000008,-1.170491268621272,205.92993399999975,6.288513057115801,360.56030299999975,11.01048365942336,-152.33007700000007,-4.651726242994654
50,US500_Fusion_soft_5day_lgb,12,0.6666666666666666,150.17501825,-186.10498074999998,0.8069371257276251,1.6138742514552502,-15.557654159533529,-30.672810288040854,60,17.029556650246306,509.25,17.782938461208918,-389.5600589999999,-12.45313018808586,367.630126,11.284439582585117,-413.5700689999999,-12.694570239861292,367.630126,11.284439582585117,456.980223,14.027048797627032,-911.7001959999998,-27.984719019444576
51,US500_Fusion_soft_5day_SVM,19,0.5789473684210527,112.53000709090908,-165.516265875,0.6798727997881078,0.9348250997086482,-26.347710325980067,-37.28200119669839,47,14.164948453608247,486.459961,19.233824756066436,-858.0,-26.12938072132484,31.23974700000008,0.9623244674188912,-847.830078,-26.11697297910463,-139.31005800000003,-4.291375258927179,133.34985499999993,4.107774246483526,-1139.620117,-35.10541625551183
52,US500_Fusion_soft_5day_xgb,19,0.7368421052631579,92.72075535714283,-216.90200239999996,0.42747763658793614,1.1969373824462213,-27.09043080940058,-30.318736588934826,26,9.914438502673796,220.8999020000001,7.008134343237395,-771.9499519999999,-24.77064739986307,189.550534,5.818270586371222,-818.8498549999999,-25.1346695019115,189.550534,5.818270586371222,213.580563,6.5558744747377276,-925.8898939999999,-28.420273068070422
53,US500_Fusion_hard_5day_lgb,25,0.64,96.42128012499995,-106.04554566666668,0.9092440377277258,1.6164338448492903,-18.932745321928568,-25.996118104963895,32,9.042553191489361,452.429932,13.83594714907887,-532.300049,-15.909594904214186,567.620609999999,17.423165367506087,-602.1596680000002,-18.48334484050286,567.620609999999,17.423165367506087,588.330570999999,18.05885947180861,-823.2998050000001,-25.271261114973502
54,US500_Fusion_hard_5day_SVM,13,0.6923076923076923,116.71782755555553,-234.607483,0.49750257776541396,1.1193807999721814,-24.558529518935522,-33.924960006097216,55,15.797029702970297,285.0,8.83794927846951,-800.080078,-24.55852951893553,56.140135999999984,1.7232264932774077,-800.080078,-24.558529518935526,50.58056499999975,1.5525749644236624,128.29980400000022,3.93817395339226,-1020.4501959999998,-31.322809991363815
55,US500_Fusion_hard_5day_xgb,23,0.6521739130434783,102.78401706666664,-113.44879137499998,0.9059948177580719,1.698740283296385,-17.826830704178665,-25.55939678644583,32,9.76842105263158,452.429932,14.713148209456772,-493.860107,-14.708066621993892,613.4599639999997,18.83020843643493,-563.3999010000002,-17.293610327432575,613.4599639999997,18.83020843643493,634.1699249999997,19.465902540737456,-806.6398920000001,-24.75988359609295
56,KS11_LSTM_1day_5,8,0.75,154.08327250000002,-162.91998349999994,0.945760422937927,2.837281268813781,-14.638243184830701,-25.519592652143697,14,4.675,516.149903,21.89562249126028,-214.73999099999992,-11.253123968273629,106.93994100000008,5.046693526473717,-218.9000259999998,-10.330296929555317,82.50976500000024,3.893788354496742,115.42993100000011,5.447351850876822,-454.79003999999986,-21.46238280393965
